Sequence,label
3 3 3 3 3 3 3 3 3 3 3 3 3 423 424 423 424 430,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 144 144 3,0
6 6 6 6 6 7 4 6 6 6 6 6 6 6 6 6 6 6 7 4,0
3 3 3 3 3 3 3 3 11 3 3 11 3 3 3 3 144 3 3 3,0
144 144 144 144 423 424 423 424,0
91 9 92 93 93 93 93 93 93 93 93 93 93 93 93 93 93 93 93 93,0
92 93 93 93 93 93 93 93 93 93 93 91 9 92 93 93 402,0
4 6 7 4 6 6 6 6 6 6 6 6 6 7 4 6 6 6 6 6,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
3 3 3 3 144 3 3 3 3 3 3 3 3 3 3 3 3 3 144 144,0
11 3 3 3 3 11 11 11 11 11 11 3 3 3 3 11 3 3 11 11,0
109 116 26 27 28 28 27 29 19 30 31 31 30 18 32 26 33 3 3 3,0
11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
9 92 93 93 93 93 91 9 92 93 93 93 93 91 9 92 93 93 93 93,0
3 3 3 3 3 3 3 3 3 3 3 144 3 3 3 3 3 3 3 3,0
424 423 424,0
144 254 254 254 254 254 254 254 254 144 144 254 254 254 254 254 254 254 254 254,0
254 254 254 254 254 254 254 254 186 186 144 144 254 254 254 254 254 254 254 254,0
3 3 3 11 3 3 3 3 3 3 3 3 3 3 3 3 144 144 3 3,0
430,0
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,0
3 3 3 3 3 3 3 3 3 3 3 11 3 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 11 3 3 3 3 3 3 144 3 3 3 3,0
11 11 3 3 3 3 3 45 45 45 12 12 45 3 3 3 3 3 3 3,0
144 254 254 254 254 254 254 254 254 186 144 254 254 254 254 254 254 254 254 186,0
430,0
11 11 254 254 423 424 423 424,0
225 93 93 225 226 225 93 93 225 225 93 93 225 225 93 93 225 225 93 93,0
26 19 109 109 109 110 111 112 112 113 109 114 109 115 109 116 26 27 3 11,0
91 9 92 218 218 218 218 91 9 92 218 218 218 218 91 9 92 218 218 218,0
144 144 144 144 144 144 423 424 423 424,0
232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232,0
11 254 11 11 423 424 423 424,0
144 144 3 3 3 144 144 3 3 3 3 3 3 3 3 3 3 3 3 4,0
232 232 206 232 232 232 232 206 232 232 206 232 232 232 206 232 232 232 206 232,0
11 11 11 3 3 3 3 3 3 3 11 11 3 3 3 3 3 3 3 3,0
3 3 11 11 11 11 11 11 3 3 3 3 3 3 3 3 3 3 3 3,0
109 109 109 110 111 112 112 3 11 3 3 3 3 11 11 11 11 11 11 3,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 3 11,0
93 93 93 93 93 93 93 93 93 93 93 93 93 93 93 93 93 93 91 9,0
3 3 3 3 3 3 3 11 11 3 3 3 3 3 3 3 3 3 3 3,0
11 3 3 3 3 3 3 11 11 3 3 3 3 3 3 3 3 3 3 3,0
232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232,0
144 144 144 3 3 3 3 144 144 144 144 144 144 144 144 144 144 144 144 3,0
3 3 3 3 3 3 3 3 3 3 3 11 3 3 3 3 3 3 3 3,0
144 144 144 144 144 53 120 12 53 120 53 120 53 120 53 120 53 120 53 120,0
3 3 3 3 3 3 144 144 3 3 3 3 3 3 3 3 3 3 3 3,0
6 6 7 8 4 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6,0
254 254 254 254 254 254 254 254 186 186 144 144 254 254 254 254 254 254 254 254,0
3 3 11 11 11 11 3 3 3 3 11 3 3 3 3 11 11 11 11 11,0
3 3 3 3 3 3 3 3 3 3 3 11 3 3 3 3 3 3 3 3,0
3 11 3 3 3 3 11 11 11 11 11 11 3 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 3 3 11,0
11 11 254 254 423 424 423 424,0
11 254 254 254 254 11 254 254 144 254 254 254 254 254 144 254 254 254 423 424,0
423 424 423 424,0
10 10 10 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161,0
11 254 254 254 254 11 254 254 254 144 254 254 254 254 254 144 254 254 254 254,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 3,0
423 424,0
11 11 11 11 11 3 3 3 11 11 11 11 11 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 3 3 3 3 3,0
3 3 144 144 423 424 423 424 430,0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0
11 254 254 254 254 11 254 254 144 254 254 254 254 254 144 254 254 254 423 424,0
3 3 3 3 11 3 3 3 3 11 11 11 11 11 11 3 3 3 3 3,0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0
17 22 23 24 24 25 26 27 28 28 27 29 19 30 31 31 30 18 32 26,0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0
1 144 144 423 424 423 424,0
254 254 254 254 254 254 254 254 254 254 254 254 254 254 254 254 186 186 423 424,0
15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15,0
11 3 3 3 3 3 3 3 11 11 11 11 3 3 3 3 3 3 3 3,0
11 3 3 3 3 11 11 11 11 11 11 3 3 3 3 3 3 3 3 3,0
11 254 254 254 254 254 254 254 254 186 11 254 254 254 254 254 254 254 254 186,0
11 11 254 254 144 423 424 423 424,0
3 3 3 11 11 11 11 11 11 3 3 3 3 3 3 3 11 11 3 3,0
112 113 109 114 109 115 109 116 26 3 11 3 3 3 3 3 3 3 3 3,0
232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232,0
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 3 144 144 144 144 3 3 3,0
424 423 424 430,0
11 11 254 254 423 424 423 424,0
11 11 254 254 144 423 424 423 424 430,0
11 254 254 254 11 254 254 144 254 254 254 254 254 144 254 254 254 423 424 423,0
9 92 92 91 9 92 91 9 92 91 9 92 91 9 92 91 9 92 93 93,0
4 6 6 6 6 6 6 6 7 4 6 6 6 6 6 7 4 6 7 4,0
144 254 254 254 254 254 254 254 254 186 144 254 254 254 254 254 254 254 254 186,0
3 3 3 3 3 3 3 3 3 3 3 3 144 144 144 3 3 3 3 3,0
3 423 424 423 424,0
115 109 116 26 27 28 28 27 29 19 30 31 31 30 18 32 26 33 34 33,0
3 3 3 11 11 11 11 11 11 3 3 3 3 3 3 3 3 3 3 3,0
254 254 254 254 254 254 254 254 186 186 144 254 254 254 254 254 254 254 254 186,0
3 3 11 3 3 3 11 11 11 11 3 3 3 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 144 144 144 144 3 3 144 144 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 3 3 3,0
92,0
3 3 3 3 3 3 3 3 11 11 3 3 3 3 3 11 3 3 3 3,0
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 357 355 6,0
3 3 3 3 144 144 144 3 3 423 424 423 424,0
15 15 15 15 15 15 15 15 15 15 15 15 50 15 52 52 52 52 52 52,0
254 254 254 254 254 254 254 254 186 186 144 254 254 254 254 254 254 254 254 186,0
424,0
3 3 11 11 11 11 11 11 3 3 3 3 3 3 3 3 3 3 3 3,0
11 11 254 254 423 424 423 424,0
3 144 144 144 144 144 144 144 144 144 144 144 144 3 3 3 3 423 424 423,0
11 11 254 254 144 423 424 423 424,0
430 430,0
423 424 423 424 423 424 423 424 423 424,0
6 7 4 6 7 4 6 7 4 6 7 4 6 7 4 6 6 7 4 6,0
11 11 254 254 144 423 424 423 424 430,0
3 3 3 3 3 3 3 3 3 3 3 3 3 144 3 3 3 144 144 3,0
423 424 423 424,0
11 254 11 11 254 254 423 424 423 424,0
3 3 3 3 3 3 3 3 3 3 144 3 3 144 423 424 423 424,0
3 3 3 3 3 3 3 11 11 11 11 11 11 11 11 11 11 11 11 11,0
424,0
3 11 11 11 11 11 11 3 3 3 3 3 3 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 144 144 144 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 144 144 3 3 3 3,0
144 254 254 254 254 254 254 254 254 254 254 254 254 254 254 144 144 254 254 254,0
3 3 3 3 3 3 3 3 3 11 3 3 3 3 3 3 3 3 3 3,0
11 11 254 254 423 424 423 424 423 424,0
3 11 3 3 11 3 3 144 3 3 144 144 3 144 144 3 144 144 144 144,0
3 3 45 45 45 45 45 12 12 45 11 11 3 3 3 3 3 3 3 3,0
3 3 3 144 423 424 423 424 430 430,0
3 53 120 144 423 424 423 424,0
254 254 254 186 144 254 254 254 254 254 254 254 254 186 144 254 254 254 254 254,0
144 144 144 144 144 144 144 144 144 423 424 423 424,0
134 134 134 10 195 134 134 195 195 195 195 134 195 195 195 195 195 15 15 15,0
423 424 423 424,0
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7,0
3 3 3 3 144 144 144 144 144 144 144 144 144 144 144 144 3 3 3 3,0
11 11 254 254 144 423 424 423 424 430,0
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6,0
3 11 3 3 3 3 3 3 3 144 144 3 3 423 424 423 424,0
11 11 11 11 11 3 3 3 3 3 3 3 3 11 11 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 144 423 424 423 424 430 430,0
11 11 254 254 144 423 424 423 424 430,0
3 3 3 3 3 3 3 3 3 3 3 3 3 11 3 3 3 3 3 3,0
134 134 134 10 134 134 10 195 195 195 195 195 195 195 195 134 195 195 195 195,0
11 254 254 254 254 254 254 254 254 186 144 144 254 254 254 254 254 254 254 254,0
3 3 11 11 11 11 3 3 3 11 3 3 3 3 11 11 11 11 11 11,0
3 11 11 11 11 3 3 11 11 11 11 3 3 3 3 3 3 3 3 3,0
254 254 254 254 254 254 254 254 186 186 144 144 254 254 254 254 254 254 254 254,0
3 3 3 3 3 3 3 3 3 3 3 144 144 144 3 3 3 3 3 3,0
144 254 254 254 254 254 254 254 254 254 254 254 254 254 254 254 254 144 144 254,0
254 254 254 254 254 254 254 254 254 254 254 254 254 254 254 423 424 423 424,0
11 11 3 3 3 3 3 3 11 11 3 3 3 3 3 3 3 3 3 3,0
232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232,0
186 186 423 424 423 424,0
423 424 423 424,0
114 109 115 109 116 26 27 28 28 27 29 19 30 31 31 30 18 32 26 33,0
91 9 92 91 9 92 91 9 92 91 9 92,0
144 144 254 254 254 254 254 254 254 254 254 254 254 254 254 254 254 254 144 144,0
11 254 11 11 423 424 423 424,0
11 254 11 11 254 254 423 424 423 424,0
3 3 144 144 423 424 423 424 430,0
254 186 144 254 254 254 254 254 254 254 254 186 144 254 254 254 254 254 254 254,0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0
3 144 144 3 3 144 144 3 3 144 144 144 144 144 144 144 144 3 3 3,0
3 3 3 3 3 3 3 144 3 3 3 3 3 423 424 423 424,0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0
3 3 3 3 3 3 3 3 3 3 3 144 144 144 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 3 3,0
144 144 3 3 144 144 3 3 144 144 144 144 144 144 3 3 3 3 423 424,0
144 254 254 254 254 254 254 254 254 186 144 144 254 254 254 254 254 254 254 254,0
3 3 3 11 3 3 3 3 3 3 144 3 3 423 424 423 424,0
93 93 93 93 93,0
7 355 6 357 325 355 6 6 6 6 6 6 6 6 6 6 6 6 6 6,0
11 254 11 11 356 355 356 355 423 424 423 424,0
4 6 6 6 8 4 6 6 45 4 6 6 6 6 6 7 4 6 6 7,0
3 11 3 3 45 3 3 11 11 11 11 11 11 3 3 3 3 45 11 11,0
6 6 6 6 6 6 6 6 7 8 4 6 6 6 6 6 6 6 6 6,0
3 3 3 3 3 3 11 3 3 3 3 3 3 3 3 3 3 3 3 3,0
109 115 109 116 26 27 28 28 27 29 19 30 31 31 30 18 32 26 33 34,0
144 3 144 144 144 144 144 144 144 3 3 423 424 423 424,0
254 186 144 254 254 254 254 254 254 254 254 186 144 254 254 254 254 254 254 254,0
11 254 11 11 423 424 423 424,0
10 10 134 10 134 134 134 10 134 134 195 195 15 134 195 195 195 195 195 10,0
11 11 254 254 4 6 6 144 423 424 423 424 430,0
3 11 3 3 144 144 3 3 3 3 144 144 3 3 144 144 3 3 144 144,0
11 11 11 3 3 3 3 3 11 3 3 3 3 11 11 11 11 11 11 3,0
3 3 11 3 3 3 3 3 3 3 3 3 3 3 3 144 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 144 3 3 3 3 3 3 3,0
110 111 112 112 113 109 114 109 115 109 116 26 11 3 3 3 3 3 3 3,0
4 6 6 6 6 6 6 6 7 4 6 6 6 7 4 4 6 6 6 6,0
144 144 144 3 3 3 3 3 3 3 3 3 3 3 3 3 53 120 53 120,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 144 144 144 144 144 144,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 144 144 3 3 3,0
6 144 423 424 423 424,0
11 11 254 254 423 424 423 424,0
3 3 3 3 3 3 144 423 424 423 424 430 430,0
3 3 3 3 3 3 3 3 3 3 3 11 11 3 3 3 3 11 11 11,0
53 120 53 120 53 120 53 120 53 120 53 120 53 120 53 120 354 354 423 424,0
109 110 111 112 112 3 3 3 3 11 11 11 11 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 11 3 3 3 3 3 144 144 144 144 144,0
254 254 254 254 254 254 254 254 186 186 144 144 254 254 254 254 254 254 254 254,0
3 3 11 11 11 11 11 11 3 3 3 3 3 3 3 11 11 3 3 3,0
3 3 11 3 3 3 144 144 144 144 3 3 3 144 144 144 144 144 144 144,0
144 144 3 3 144 144 144 144 144 144 3 3 423 424 423 424,0
3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 3 3 3 11 11,0
3 3 3 3 3 3 3 3 3 11 3 3 3 3 3 144 144 144 144 3,0
3 11 11 11 11 3 3 3 11 3 3 3 3 11 11 11 11 11 11 3,0
3 3 3 3 3 3 3 3 3 53 120 53 120 53 120 53 120 53 120 53,0
11 11 254 254 423 424 423 424,0
11 11 254 254 144 423 424 423 424 430,0
109 110 111 112 112 113 109 114 109 115 109 116 26 3 142 18 26 19 109 109,0
3 11 11 11 11 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6,0
3 3 3 3 3 3 11 3 3 3 3 3 3 3 3 3 3 3 3 3,0
3 3 11 11 11 11 3 3 3 3 11 3 3 11 11 11 11 11 11 3,0
11 11 254 254 144 423 424 423 424,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 11 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 11 11 3 3 3 3 11 11 11 11,0
254 254 254 254 254 254 254 254 423 424 423 424,0
424 423 424,0
11 254 11 11 423 424 423 424,0
232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232,0
11 11 423 424 423 424,0
11 3 3 3 3 11 11 11 11 11 11 3 3 3 3 3 3 3 11 11,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 144 3 3 3 423 424,0
232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232,0
358 358 358,0
4 6 6 6 6 6 6 7 4 6 6 6 6 6 6 6 6 6 6 7,0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0
92 91 9 92 91 9 92,0
3 3 3 3 423 424 423 424 430,0
6 7 4 6 6 7 4 6 6 6 7 4 6 7 4 6 6 7 355 6,0
3 3 11 11 11 11 11 11 3 3 3 3 3 3 3 11 11 3 3 3,0
3 3 144 144 144 3 144 144 3 144 144 144 144 144 144 144 3 3 3 3,0
423 424 355 357,0
3 3 3 3 3 3 3 3 3 4 6 6 6 6 6 6 6 6 6 6,0
4 6 6 7 4 6 6 7 4 6 6 6 6 7 4 6 6 7 4 6,0
423 424,0
254 254 254 254 254 254 254 254 254 254 254 254 254 254 254 423 424 423 424,0
144 144 144 3 3 3 144 144 144 3 144 144 3 144 144 144 144 144 144 3,0
112 113 109 114 109 115 109 116 26 27 28 28 27 29 19 30 31 31 30 18,0
11 3 3 3 3 3 3 11 11 11 11 11 11 3 3 3 3 3 11 11,0
11 11 254 254 144 423 424 423 424,0
254 423 424 423 424,0
144 144 3 3 3 3 3 3 3 3 3 3 3 3 3 144 144 144 423 424,0
112 112 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
53 120 53 120 53 120 53 120 53 120 53 120 53 120 53 120 53 120 53 120,0
424 423 424,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 3 3 3 3,0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0
11 11 254 254 53 120 144 423 424 423 424,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3,0
3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 3 3 11 3 3,0
254 186 144 254 254 254 254 254 254 254 254 186 144 254 254 254 254 254 254 254,0
11 11 254 254 144 423 424 423 424,0
3 3 11 11 11 11 3 3 3 3 3 11 3 3 3 3 11 11 11 11,0
4 6 6 6 8 4 8 4 6 6 6 6 6 6 6 6 6 6 6 6,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
424 423 424 423 424 423 424,0
6 6 7 4 6 7 4 6 7 4 6 7 3 3 11 11 11 4 6 6,0
3 3 3 3 3 11 3 3 3 3 11 11 11 11 11 11 3 3 3 3,0
423 424 423 424,0
3 3 3 3 3 3 3 3 3 144 3 3 3 144 144 3 3 3 3 3,0
144 3 3 144 144 3 3 144 144 144 144 144 144 144 144 3 3 3 3 423,0
3 3 3 3 3 3 3 3 3 3 3 3 3 11 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 3 144 423 424 423 424 430,0
11 254 11 11 254 254 423 424 423 424,0
3 3 3 11 3 3 11 3 3 144 3 3 144 144 3 3 144 144 3 3,0
144 3 3 144 144 3 3 144 144 144 144 144 144 144 144 3 3 3 3 144,0
423 424,0
3 3 3 3 3 3 3 3 144 3 3 3 3 3 3 3 3 3 3 3,0
6 6 6 6 357 355 357 355 357 355 357 325 428,0
11 11 11 11 3 3 3 45 45 45 45 3 3 3 3 3 3 3 3 3,0
423 424 423 424,0
109 115 109 116 26 27 28 28 27 29 19 30 31 31 30 18 32 26 33 34,0
6 6 6 6 6 7 4 6 6 6 4 6 6 7 4 6 6 4 6 7,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
3 3 3 423 424 423 424,0
11 254 254 254 254 11 254 254 254 144 254 254 254 254 254 254 144 254 254 254,0
232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232,0
11 254 11 11 423 424 423 424,0
11 11 254 254 144 423 424 423 424,0
3 3 3 3 3 3 3 3 3 11 11 3 3 3 11 3 3 3 3 11,0
11 254 254 254 254 11 254 254 254 53 120 45 144 254 254 254 254 254 254 144,0
6 6 7 4 4 6 4 4 4 4 6 6 6 6 6 7 4 6 7 4,0
11 11 11 3 3 3 11 3 3 3 3 11 11 11 11 11 11 3 3 3,0
11 254 11 11 254 254 339 339 339 339 339 339 339 339 339 339 339 339 339 339,0
11 3 3 3 3 3 3 11 3 3 3 3 11 11 11 11 11 11 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 144 3 3 3 3 3 3 3,0
3 3 3 144 144 144 144 3 3 3 3 3 423 424 423 424 423 424,0
3 3 3 3 11 11 11 11 11 11 3 3 3 3 3 3 3 11 11 3,0
26 27 28 28 27 29 19 30 31 31 30 18 32 26 33 3 3 3 3 11,0
52 143 52 143 52 143 52 143 52 143 52 10 198 161 133 10 10 10 161 161,0
144 144 144 423 424 423 424 430 430,0
11 11 254 254 144 423 424 423 424,0
3 3 3 3 3 3 3 3 3 3 11 11 11 11 11 11 11 11 11 11,0
3 3 144 144 144 144 144 144 144 144 144 144 144 144 3 3 3 3 423 424,0
3 3 3 3 3 144 144 423 424 423 424 430,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
424,0
3 3 3 3 144 423 424 423 424 430 430,0
7 4 6 6 6 6 6 7 4 6 6 7 4 6 7 4 6 7 144 254,0
3 3 11 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
144 144 144 144 144 144 423 424 423 424,0
4 6 6 7 4 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6,0
11 254 11 11 254 254 423 424 423 424,0
3 3 3 3 3 3 3 11 3 3 3 3 3 3 144 3 3 3 3 144,0
11 11 254 254 144 423 424 423 424,0
11 254 11 11 254 254 53 120 53 120 53 120 53 120 354 354 423 424 423 424,0
232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232,0
91 9 92 91 9 92 91 9 92 91 9 92 91 9 92 91 9 92 91 9,0
232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232,0
11 11 11 11 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
11 11 11 11 11 11 3 3 3 3 3 11 3 3 3 3 11 11 11 11,0
3 3 3 3 3 3 4 6 6 6 6 6 6 6 6 7 3 3 3 3,0
3 3 3 3 3 3 144 3 3 3 3 3 3 3 3 3 3 3 3 3,0
111 112 112 113 109 114 109 115 109 116 26 3 3 3 3 3 3 3 3 3,0
423 424 423 424,0
3 11 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0
303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303,0
3 3 3 3 3 3 3 3 3 144 3 3 3 3 3 144 423 424 423 424,0
3 3 3 3 3 3 3 3 3 3 3 11 11 3 3 3 3 3 11 3,0
3 3 3 3 3 3 3 3 3 3 3 3 144 423 424 423 424 430 430 1,0
225 93 93 225 225 93 93 225 225 93 93 225 225 93 93 225 225 93 93 225,0
3 144 144 3 3 144 144 3 3 144 144 144 144 144 144 144 144 3 3 3,0
254 254 254 254 254 254 254 254 254 254 254 254 254 254 186 186 423 424 423 424,0
423 424 423 424 355 357 355 357 355 357 355 357 355 357 355 357 355 357 355 357,0
3 3 3 144 144 3 3 144 144 3 3 144 144 144 144 144 144 3 3 3,0
11 254 11 11 423 424 423 424,0
354 354,0
11 11 254 254 144 423 424 423 424,0
144 144 144 144 144 144 144 3 3 3 423 424 423 424,0
3 3 3 3 3 3 3 3 3 3 3 3 11 3 3 11 3 3 3 3,0
232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
65 65 65 65 66 66 66 66 67 67 65 65 65 65 67 7 68 7 68 69,0
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6,0
254 186 144 254 254 254 254 254 254 254 254 186 423 424 423 424,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 11 11 3 3 11 3 3 3 3,0
3 11 11 11 11 11 11 3 3 3 3 3 3 11 11 3 3 3 3 3,0
3 3 3 3 3 3 144 423 424 423 424 430,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
6 6 6 6 6 6 6 6 6 6 6 3 3 3 11 3 3 3 3 3,0
3 3 3 3 3 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232 232,0
254 254 254 254 254 254 254 254 186 186 144 254 254 254 254 254 254 254 254 186,0
144 3 3 144 144 144 144 144 144 423 424 423 424,0
91 9 92 91 9 92,0
144 254 254 254 254 254 254 254 254 186 144 254 254 254 254 254 254 254 254 186,0
144 254 254 254 254 254 254 254 254 186 144 254 254 254 254 254 254 254 254 186,0
3 3 144 3 3 3 144 144 3 144 144 3 144 144 144 144 144 144 144 144,0
3 3 3 144 3 3 144 144 3 3 144 144 3 3 144 144 144 144 144 144,0
3 3 144 423 424 423 424,0
113 109 114 109 115 109 116 26 27 28 28 27 29 19 30 31 31 30 18 32,0
12 12 12 45 45 45 45 45 45 12 12 12 12 12 45 45 45 45 45 12,0
18 32 26 19 109 109 109 110 111 112 112 113 109 114 109 115 109 116 26 27,0
3 142 18 26 19 109 109 109 110 111 112 112 113 109 114 109 115 109 116 26,0
254 254 254 254 254 254 254 254 186 186 144 144 254 254 254 254 254 254 254 254,0
144 144 144 144 144 3 3 423 424 423 424,0
3 3 3 3 3 3 45 11 11 3 3 3 3 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 144 144 144 144 144 144 144 3 3,0
186 144 254 254 254 254 254 254 254 254 186 144 254 254 254 254 254 254 254 254,0
3 11 11 11 11 3 3 3 3 11 3 3 3 3 11 11 11 11 11 11,0
144 254 254 254 254 254 254 254 254 186 144 254 254 254 254 254 254 254 254 186,0
11 11 254 254 423 424 423 424,0
7 4 6 6 7 4 6 7 4 6 7 423 424 423 424 355 357,0
3 3 3 5 3 3 3 3 3 3 3 3 3 3 3 11 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
3 11 3 11 3 3 144 144 144 144 3 3 3 144 144 144 3 144 144 3,0
3 3 11 3 3 3 3 3 3 3 3 3 3 3 3 3 144 144 144 3,0
11 11 254 254 423 424 423 424,0
423 424,0
254 186 144 254 254 254 254 254 254 254 254 186 144 254 254 254 254 254 254 254,0
3 3 3 144 144 144 423 424 423 424 430 430,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 144 423 424 423 424 430 430,0
3 3 3 3 3 3 3 3 3 3 3 11 11 3 3 3 142 18 26 19,0
3 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 142 18 26 19,0
430,0
144 3 3 423 424 423 424,0
3 3 11 11 11 11 3 3 3 3 11 11 11 11 3 3 3 3 3 3,0
144 254 254 254 254 254 254 254 254 186 144 254 254 254 254 254 254 254 254 186,0
3 3 3 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 144 254 144 144 423 424 423 424 430 430,0
11 11 254 254 423 424 423 424,0
6 6 7 4 6 7 4 6 6 7 423 424 423 424 355 6 6 6 357 355,0
11 254 11 11 423 424 423 424,0
11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
11 11 254 254 144 423 424 423 424,0
11 254 254 254 254 11 254 254 254 144 254 254 254 254 254 144 254 254 254 254,0
424,0
3 3 3 3 3 3 3 3 3 3 3 11 3 11 3 3 3 3 144 144,0
